val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.NO2.vCal,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.NO.vCal,val.sht.hmd,val.sht.tmp,rec,ver,tag,src,exg.val.NO2.cnc,exg.val.NO.cnc,exg.src
0.283,18,0.27675,-0.00113,7.951,0.30619,-484.5,0.3,0.14622,-1.947,73.7,30,2023-11-29T19:12:18Z,2,scs-bgx-868,AFE,27,10.6,uE.1
0.28344,19.6,0.27675,-0.00069,9.505,0.30582,-482.7,0.30019,0.14697,-3.293,73.7,30,2023-11-29T19:12:28Z,2,scs-bgx-868,AFE,27.9,9,uE.1
0.28332,19.1,0.27675,-0.00082,9.081,0.30569,-483.9,0.30013,0.14647,-3.462,73.6,30,2023-11-29T19:12:38Z,2,scs-bgx-868,AFE,27.2,9.8,uE.1
0.28307,18.2,0.27675,-0.00107,8.198,0.30563,-485.9,0.3,0.14566,-3.293,73.6,30,2023-11-29T19:12:48Z,2,scs-bgx-868,AFE,26.7,9.1,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30575,-485.6,0.3,0.14578,-3.005,73.6,30,2023-11-29T19:12:58Z,2,scs-bgx-868,AFE,27,9.3,uE.1
0.28275,17.5,0.27669,-0.00128,7.279,0.30594,-484.6,0.3,0.14618,-2.548,73.6,30.1,2023-11-29T19:13:08Z,2,scs-bgx-868,AFE,26.2,10.2,uE.1
0.28269,17.3,0.27669,-0.00132,7.067,0.30594,-485.1,0.3,0.14597,-2.548,73.5,30,2023-11-29T19:13:18Z,2,scs-bgx-868,AFE,26.1,10,uE.1
0.28319,18.7,0.27675,-0.00094,8.622,0.30544,-487.2,0.29994,0.14509,-3.606,73.7,30,2023-11-29T19:13:28Z,2,scs-bgx-868,AFE,26.8,9.6,uE.1
0.28313,18.5,0.27675,-0.001,8.41,0.30582,-483.6,0.30013,0.14659,-3.149,73.8,30,2023-11-29T19:13:38Z,2,scs-bgx-868,AFE,26.5,8.6,uE.1
0.28294,18.2,0.27669,-0.00107,7.951,0.30588,-484.9,0.30007,0.14607,-2.861,73.8,29.9,2023-11-29T19:13:48Z,2,scs-bgx-868,AFE,27,9.9,uE.1
0.28288,17.6,0.27675,-0.00125,7.527,0.30588,-484,0.30013,0.14645,-3.005,73.9,29.9,2023-11-29T19:13:58Z,2,scs-bgx-868,AFE,26.9,8.6,uE.1
0.283,18.4,0.27669,-0.00101,8.163,0.30575,-484.3,0.30013,0.14632,-3.317,73.9,29.9,2023-11-29T19:14:08Z,2,scs-bgx-868,AFE,26.5,8.5,uE.1
0.28257,16.9,0.27669,-0.00145,6.643,0.30625,-485.3,0.29994,0.14591,-1.659,73.8,30,2023-11-29T19:14:18Z,2,scs-bgx-868,AFE,25.5,10.6,uE.1
0.28282,17.8,0.27669,-0.0012,7.527,0.30582,-485.4,0.3,0.14584,-2.837,73.6,30,2023-11-29T19:14:28Z,2,scs-bgx-868,AFE,27,10.1,uE.1
0.28294,18.2,0.27669,-0.00107,7.951,0.30588,-485.3,0.3,0.14591,-2.692,73.6,30,2023-11-29T19:14:38Z,2,scs-bgx-868,AFE,26.9,10.4,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30575,-486.5,0.29994,0.14541,-2.861,73.6,30,2023-11-29T19:14:48Z,2,scs-bgx-868,AFE,26.9,10.4,uE.1
0.28319,18.7,0.27675,-0.00094,8.622,0.30557,-485.1,0.30007,0.14597,-3.606,73.8,30,2023-11-29T19:14:58Z,2,scs-bgx-868,AFE,26.2,10.1,uE.1
0.28313,18.5,0.27675,-0.001,8.41,0.306,-483.2,0.30013,0.14678,-2.716,73.8,30,2023-11-29T19:15:08Z,2,scs-bgx-868,AFE,26.3,10.2,uE.1
0.28332,19.5,0.27669,-0.0007,9.293,0.30582,-484.5,0.30007,0.14622,-3.005,73.8,30,2023-11-29T19:15:18Z,2,scs-bgx-868,AFE,28.1,9.1,uE.1
0.28325,19.3,0.27669,-0.00076,9.046,0.30594,-483.3,0.30013,0.14672,-2.861,73.8,30,2023-11-29T19:15:28Z,2,scs-bgx-868,AFE,27.2,10.2,uE.1
0.28294,18.2,0.27669,-0.00107,7.951,0.30594,-482.4,0.30019,0.14709,-3.005,73.7,30,2023-11-29T19:15:38Z,2,scs-bgx-868,AFE,26.9,9.3,uE.1
0.28282,17.3,0.27675,-0.00132,7.314,0.30625,-485.3,0.29994,0.14591,-1.659,73.8,30,2023-11-29T19:15:48Z,2,scs-bgx-868,AFE,26.1,10.8,uE.1
0.28269,16.9,0.27675,-0.00144,6.855,0.30594,-486,0.29994,0.14559,-2.404,73.8,30,2023-11-29T19:15:58Z,2,scs-bgx-868,AFE,25.9,10.2,uE.1
0.28269,16.9,0.27675,-0.00144,6.855,0.30607,-484.8,0.3,0.14609,-2.236,73.8,30,2023-11-29T19:16:08Z,2,scs-bgx-868,AFE,25.9,10.8,uE.1
0.28275,17.1,0.27675,-0.00138,7.067,0.30607,-484.8,0.3,0.14609,-2.236,73.7,30,2023-11-29T19:16:18Z,2,scs-bgx-868,AFE,25.8,11,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30613,-482.9,0.30013,0.14691,-2.404,73.7,30,2023-11-29T19:16:28Z,2,scs-bgx-868,AFE,25.1,10.4,uE.1
0.2825,16.7,0.27669,-0.00151,6.396,0.306,-483.2,0.30013,0.14678,-2.716,73.6,30,2023-11-29T19:16:38Z,2,scs-bgx-868,AFE,25.2,10.4,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30607,-483,0.30013,0.14684,-2.548,73.7,30,2023-11-29T19:16:48Z,2,scs-bgx-868,AFE,25.1,10.2,uE.1
0.283,17.6,0.27682,-0.00125,7.703,0.30575,-485.6,0.3,0.14578,-3.005,73.7,30,2023-11-29T19:16:58Z,2,scs-bgx-868,AFE,26.7,9.3,uE.1
0.28257,16.5,0.27675,-0.00157,6.431,0.30638,-481.4,0.30019,0.14753,-1.947,73.6,30,2023-11-29T19:17:08Z,2,scs-bgx-868,AFE,25.2,11.1,uE.1
0.28282,17.3,0.27675,-0.00132,7.314,0.30582,-484.5,0.30007,0.14622,-3.005,73.7,30,2023-11-29T19:17:18Z,2,scs-bgx-868,AFE,26.1,9.3,uE.1
0.28319,17.8,0.27688,-0.00118,8.163,0.306,-481.4,0.30025,0.14753,-3.005,73.7,30,2023-11-29T19:17:28Z,2,scs-bgx-868,AFE,26.5,9.3,uE.1
0.28294,17.4,0.27682,-0.00131,7.491,0.30625,-480.8,0.30025,0.14778,-2.404,73.7,30,2023-11-29T19:17:38Z,2,scs-bgx-868,AFE,26.6,10.4,uE.1
0.28338,18.8,0.27682,-0.0009,9.046,0.306,-479.9,0.30032,0.14812,-3.173,73.6,30.1,2023-11-29T19:17:48Z,2,scs-bgx-868,AFE,27.3,9,uE.1
0.2835,19.4,0.27682,-0.00075,9.47,0.30569,-483.9,0.30013,0.14647,-3.462,73.6,30,2023-11-29T19:17:58Z,2,scs-bgx-868,AFE,28,9.8,uE.1
0.28332,18.7,0.27682,-0.00093,8.834,0.30563,-485.9,0.3,0.14566,-3.293,73.7,30,2023-11-29T19:18:08Z,2,scs-bgx-868,AFE,27.4,9,uE.1
0.28294,17.4,0.27682,-0.00131,7.491,0.3065,-481.1,0.30019,0.14766,-1.659,73.8,30,2023-11-29T19:18:18Z,2,scs-bgx-868,AFE,26.6,10.8,uE.1
0.28294,17.4,0.27682,-0.00131,7.491,0.30625,-483.5,0.30007,0.14666,-1.971,73.7,30,2023-11-29T19:18:28Z,2,scs-bgx-868,AFE,26.9,10.8,uE.1
0.28332,18.3,0.27688,-0.00105,8.622,0.30563,-485.9,0.3,0.14566,-3.293,73.7,30,2023-11-29T19:18:38Z,2,scs-bgx-868,AFE,26.8,8.9,uE.1
0.28313,18,0.27682,-0.00112,8.163,0.30607,-483.9,0.30007,0.14647,-2.404,73.7,30,2023-11-29T19:18:48Z,2,scs-bgx-868,AFE,26.7,10.2,uE.1
0.28307,17.8,0.27682,-0.00118,7.951,0.30594,-484.2,0.30007,0.14634,-2.716,73.8,30,2023-11-29T19:18:58Z,2,scs-bgx-868,AFE,27.9,9.6,uE.1
0.28288,17.2,0.27682,-0.00137,7.279,0.30607,-483,0.30013,0.14684,-2.548,73.8,30,2023-11-29T19:19:08Z,2,scs-bgx-868,AFE,27.3,9.2,uE.1
0.28294,17.7,0.27675,-0.00121,7.739,0.30582,-483.1,0.30013,0.14681,-3.149,73.7,30.1,2023-11-29T19:19:18Z,2,scs-bgx-868,AFE,27.7,8.6,uE.1
0.28263,17.1,0.27669,-0.00138,6.855,0.30619,-482.7,0.30013,0.14697,-2.26,73.7,30,2023-11-29T19:19:28Z,2,scs-bgx-868,AFE,26.8,10.3,uE.1
0.28282,17.3,0.27675,-0.00134,7.314,0.30607,-482.5,0.30013,0.14706,-2.548,73.7,30.1,2023-11-29T19:19:38Z,2,scs-bgx-868,AFE,27,9.6,uE.1
0.28288,17.2,0.27682,-0.00137,7.279,0.30588,-484.4,0.30007,0.14628,-2.861,73.7,30,2023-11-29T19:19:48Z,2,scs-bgx-868,AFE,27.2,9.8,uE.1
0.28307,17.8,0.27682,-0.00118,7.951,0.30594,-480.6,0.30032,0.14784,-3.317,73.8,30,2023-11-29T19:19:58Z,2,scs-bgx-868,AFE,27.9,8.5,uE.1
0.28338,18.5,0.27688,-0.00099,8.834,0.30557,-483.3,0.30019,0.14672,-3.894,73.9,30,2023-11-29T19:20:08Z,2,scs-bgx-868,AFE,28.1,7.8,uE.1
0.28325,18.1,0.27688,-0.00111,8.375,0.30569,-482.6,0.30025,0.14701,-3.75,73.9,29.9,2023-11-29T19:20:18Z,2,scs-bgx-868,AFE,27,8.3,uE.1
0.28332,18.3,0.27688,-0.00105,8.622,0.30569,-485.3,0.30007,0.14588,-3.317,74,29.9,2023-11-29T19:20:28Z,2,scs-bgx-868,AFE,27.2,8.1,uE.1
0.28275,16.7,0.27682,-0.0015,6.82,0.30607,-485.7,0.29994,0.14572,-2.091,74,30,2023-11-29T19:20:38Z,2,scs-bgx-868,AFE,26.5,9.7,uE.1
0.28232,15.6,0.27675,-0.00182,5.548,0.3065,-482.9,0.30007,0.14691,-1.37,73.9,30,2023-11-29T19:20:48Z,2,scs-bgx-868,AFE,24.1,9.6,uE.1
0.28275,16.7,0.27682,-0.0015,6.82,0.30619,-483.6,0.30007,0.14659,-2.115,73.9,30,2023-11-29T19:20:58Z,2,scs-bgx-868,AFE,26.5,9.9,uE.1
0.28313,18,0.27682,-0.00112,8.163,0.30594,-483.3,0.30013,0.14672,-2.861,73.8,30,2023-11-29T19:21:08Z,2,scs-bgx-868,AFE,27.4,9.5,uE.1
0.28319,18.3,0.27682,-0.00106,8.375,0.30563,-484.1,0.30013,0.14641,-3.606,73.9,30,2023-11-29T19:21:18Z,2,scs-bgx-868,AFE,27.2,8.8,uE.1
0.28325,18.5,0.27682,-0.001,8.587,0.30532,-487.5,0.29994,0.14497,-3.894,73.8,30,2023-11-29T19:21:28Z,2,scs-bgx-868,AFE,27.5,8,uE.1
0.28307,17.8,0.27682,-0.00118,7.951,0.30594,-484.2,0.30007,0.14634,-2.716,73.7,30,2023-11-29T19:21:38Z,2,scs-bgx-868,AFE,27.9,9.8,uE.1
0.28275,16.7,0.27682,-0.0015,6.82,0.30594,-485.1,0.3,0.14597,-2.548,73.7,30,2023-11-29T19:21:48Z,2,scs-bgx-868,AFE,26.6,9.6,uE.1
0.28288,17.6,0.27675,-0.00125,7.527,0.30588,-485.3,0.3,0.14591,-2.692,73.7,30,2023-11-29T19:21:58Z,2,scs-bgx-868,AFE,27.6,6.7,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30613,-484.7,0.3,0.14616,-2.091,73.8,30,2023-11-29T19:22:08Z,2,scs-bgx-868,AFE,26.3,7.2,uE.1
0.28257,16,0.27682,-0.00168,6.184,0.30594,-484.2,0.30007,0.14634,-2.716,73.7,30,2023-11-29T19:22:18Z,2,scs-bgx-868,AFE,26.5,6.7,uE.1
0.28307,17.4,0.27688,-0.0013,7.739,0.30575,-484.7,0.30007,0.14616,-3.173,73.8,30,2023-11-29T19:22:28Z,2,scs-bgx-868,AFE,27.7,5.9,uE.1
0.28275,17.1,0.27675,-0.00138,7.067,0.30625,-482.6,0.30013,0.14703,-2.115,73.8,30,2023-11-29T19:22:38Z,2,scs-bgx-868,AFE,26.7,10.1,uE.1
0.28269,16.9,0.27675,-0.00144,6.855,0.30625,-481.7,0.30019,0.14741,-2.26,73.8,30,2023-11-29T19:22:48Z,2,scs-bgx-868,AFE,26.8,10,uE.1
0.28344,19.1,0.27682,-0.00083,9.258,0.30569,-484.3,0.30007,0.14631,-3.317,73.8,30.1,2023-11-29T19:22:58Z,2,scs-bgx-868,AFE,28.4,8.5,uE.1
0.28332,18.7,0.27682,-0.00093,8.834,0.3065,-482,0.30013,0.14728,-1.514,73.7,30,2023-11-29T19:23:08Z,2,scs-bgx-868,AFE,28.2,10,uE.1
0.28319,18.3,0.27682,-0.00106,8.375,0.30688,-481.1,0.30013,0.14766,-0.601,73.7,30,2023-11-29T19:23:18Z,2,scs-bgx-868,AFE,27.3,10.2,uE.1
0.28332,18.7,0.27682,-0.00093,8.834,0.30688,-481.1,0.30013,0.14766,-0.601,73.9,30,2023-11-29T19:23:28Z,2,scs-bgx-868,AFE,28.1,9.9,uE.1
0.28357,19.6,0.27682,-0.00068,9.717,0.30613,-485.6,0.29994,0.14578,-1.947,73.9,30,2023-11-29T19:23:38Z,2,scs-bgx-868,AFE,28.7,9.7,uE.1
0.2835,19.3,0.27682,-0.00077,9.47,0.30669,-479.2,0.30025,0.14843,-1.346,73.8,30.1,2023-11-29T19:23:48Z,2,scs-bgx-868,AFE,28.2,9.8,uE.1
0.28338,18.9,0.27682,-0.00087,9.046,0.307,-480.8,0.30013,0.14778,-0.312,73.7,30,2023-11-29T19:23:58Z,2,scs-bgx-868,AFE,28,9.3,uE.1
0.28344,19.1,0.27682,-0.00081,9.258,0.30719,-481.2,0.30007,0.14759,0.288,73.9,30,2023-11-29T19:24:08Z,2,scs-bgx-868,AFE,28.4,11.5,uE.1
0.28319,18.6,0.27675,-0.00096,8.622,0.30744,-481,0.3,0.14768,1.058,73.9,30.1,2023-11-29T19:24:18Z,2,scs-bgx-868,AFE,27.3,13,uE.1
0.28332,19.1,0.27675,-0.00082,9.081,0.30682,-481.2,0.30013,0.14759,-0.745,73.7,30,2023-11-29T19:24:28Z,2,scs-bgx-868,AFE,28,10,uE.1
0.28375,19.8,0.27688,-0.00062,10.141,0.30569,-483.9,0.30013,0.14647,-3.462,73.8,30,2023-11-29T19:24:38Z,2,scs-bgx-868,AFE,28.1,9.1,uE.1
0.28369,19.6,0.27688,-0.00068,9.929,0.30594,-483.3,0.30013,0.14672,-2.861,73.9,30,2023-11-29T19:24:48Z,2,scs-bgx-868,AFE,28.1,9.2,uE.1
0.28319,18.3,0.27682,-0.00106,8.375,0.30625,-482.6,0.30013,0.14703,-2.115,73.8,30,2023-11-29T19:24:58Z,2,scs-bgx-868,AFE,27.3,10.1,uE.1
0.28319,18.7,0.27675,-0.00094,8.622,0.30588,-487.1,0.29988,0.14516,-2.404,73.9,30,2023-11-29T19:25:08Z,2,scs-bgx-868,AFE,27.4,9.2,uE.1
0.28338,18.9,0.27682,-0.00087,9.046,0.30625,-484.4,0.3,0.14628,-1.803,73.9,30,2023-11-29T19:25:18Z,2,scs-bgx-868,AFE,28,9.5,uE.1
0.28332,18.7,0.27682,-0.00093,8.834,0.30632,-479.7,0.30032,0.14822,-2.404,73.9,30,2023-11-29T19:25:28Z,2,scs-bgx-868,AFE,28.1,9.2,uE.1
0.28332,18.7,0.27682,-0.00093,8.834,0.306,-483.2,0.30013,0.14678,-2.716,73.9,30,2023-11-29T19:25:38Z,2,scs-bgx-868,AFE,28.1,9.2,uE.1
0.28313,18,0.27682,-0.00112,8.163,0.30582,-486.3,0.29994,0.14547,-2.692,73.8,30,2023-11-29T19:25:48Z,2,scs-bgx-868,AFE,27.4,9.6,uE.1
0.28282,17.3,0.27675,-0.00132,7.314,0.30632,-482.4,0.30013,0.14709,-1.947,73.9,30,2023-11-29T19:25:58Z,2,scs-bgx-868,AFE,26.8,9.3,uE.1
0.28263,17,0.27669,-0.00141,6.855,0.30632,-481.9,0.30013,0.14731,-1.947,73.8,30.1,2023-11-29T19:26:08Z,2,scs-bgx-868,AFE,26.5,9.6,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30613,-485.6,0.29994,0.14578,-1.947,73.8,30,2023-11-29T19:26:18Z,2,scs-bgx-868,AFE,26.1,9.9,uE.1
0.283,18,0.27675,-0.00113,7.951,0.30588,-484.4,0.30007,0.14628,-2.861,73.8,30,2023-11-29T19:26:28Z,2,scs-bgx-868,AFE,27.9,9.5,uE.1
0.28307,18.2,0.27675,-0.00107,8.198,0.30588,-483.5,0.30013,0.14666,-3.005,73.8,30,2023-11-29T19:26:38Z,2,scs-bgx-868,AFE,27.5,8.6,uE.1
0.28307,18.2,0.27675,-0.00107,8.198,0.30588,-482.6,0.30019,0.14703,-3.149,73.7,30,2023-11-29T19:26:48Z,2,scs-bgx-868,AFE,27.5,8.6,uE.1
0.28332,18.6,0.27682,-0.00096,8.834,0.3055,-484.8,0.30007,0.14612,-3.774,73.8,30.1,2023-11-29T19:26:58Z,2,scs-bgx-868,AFE,28.1,8.2,uE.1
0.28319,18.3,0.27682,-0.00106,8.375,0.30557,-485.1,0.30007,0.14597,-3.606,73.7,30,2023-11-29T19:27:08Z,2,scs-bgx-868,AFE,27.3,9.5,uE.1
0.283,17.5,0.27682,-0.00127,7.703,0.30569,-484.3,0.30007,0.14631,-3.317,73.7,30.1,2023-11-29T19:27:18Z,2,scs-bgx-868,AFE,27.6,8.8,uE.1
0.28313,18,0.27682,-0.00112,8.163,0.30575,-483.8,0.30013,0.14653,-3.317,73.8,30,2023-11-29T19:27:28Z,2,scs-bgx-868,AFE,27.4,8.5,uE.1
0.28288,17.6,0.27675,-0.00125,7.527,0.30582,-486.3,0.29994,0.14547,-2.692,73.9,30,2023-11-29T19:27:38Z,2,scs-bgx-868,AFE,27.7,9.2,uE.1
0.28269,16.9,0.27675,-0.00144,6.855,0.30594,-486,0.29994,0.14559,-2.404,73.9,30,2023-11-29T19:27:48Z,2,scs-bgx-868,AFE,26.8,9.2,uE.1
0.28288,17.2,0.27682,-0.00137,7.279,0.30582,-484.1,0.30013,0.14638,-3.149,73.9,29.9,2023-11-29T19:27:58Z,2,scs-bgx-868,AFE,27,8.1,uE.1
0.28275,17.1,0.27675,-0.00137,7.067,0.30588,-484.9,0.30007,0.14607,-2.861,74,29.9,2023-11-29T19:28:08Z,2,scs-bgx-868,AFE,26.5,9.1,uE.1
0.28257,16.5,0.27675,-0.00157,6.431,0.30613,-483.8,0.30007,0.14653,-2.26,74,30,2023-11-29T19:28:18Z,2,scs-bgx-868,AFE,26,9.7,uE.1
0.28244,16,0.27675,-0.00169,5.972,0.30644,-483,0.30007,0.14684,-1.514,73.9,30,2023-11-29T19:28:28Z,2,scs-bgx-868,AFE,25.4,9.6,uE.1
0.2825,16.2,0.27675,-0.00163,6.184,0.30632,-482.4,0.30013,0.14709,-1.947,73.8,30,2023-11-29T19:28:38Z,2,scs-bgx-868,AFE,26.1,9.9,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30569,-485.7,0.3,0.14572,-3.149,73.9,30,2023-11-29T19:28:48Z,2,scs-bgx-868,AFE,27.9,8.1,uE.1
0.283,17.6,0.27682,-0.00125,7.703,0.30588,-485.3,0.3,0.14591,-2.692,73.9,30,2023-11-29T19:28:58Z,2,scs-bgx-868,AFE,27.7,9.2,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30594,-486,0.29994,0.14559,-2.404,73.8,30,2023-11-29T19:29:08Z,2,scs-bgx-868,AFE,27.9,9.6,uE.1
0.28344,19.1,0.27682,-0.00081,9.258,0.3055,-485.3,0.30007,0.14591,-3.774,73.9,30,2023-11-29T19:29:18Z,2,scs-bgx-868,AFE,28.4,7.9,uE.1
0.28325,18.5,0.27682,-0.001,8.587,0.30594,-483.3,0.30013,0.14672,-2.861,74,30,2023-11-29T19:29:28Z,2,scs-bgx-868,AFE,27.3,9.1,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30644,-483.9,0.3,0.14647,-1.346,73.9,30,2023-11-29T19:29:38Z,2,scs-bgx-868,AFE,26,9.6,uE.1
0.28282,17.3,0.27675,-0.00132,7.314,0.30625,-483.5,0.30007,0.14666,-1.971,73.8,30,2023-11-29T19:29:48Z,2,scs-bgx-868,AFE,27.2,9.9,uE.1
0.28263,16.7,0.27675,-0.0015,6.643,0.30625,-484.4,0.3,0.14628,-1.803,73.8,30,2023-11-29T19:29:58Z,2,scs-bgx-868,AFE,26.1,9.7,uE.1
0.28269,17.3,0.27669,-0.00132,7.067,0.30607,-483.9,0.30007,0.14647,-2.404,73.9,30,2023-11-29T19:30:08Z,2,scs-bgx-868,AFE,26.5,9.2,uE.1
0.28325,18.9,0.27675,-0.00088,8.834,0.30575,-484.7,0.30007,0.14616,-3.173,73.8,30,2023-11-29T19:30:18Z,2,scs-bgx-868,AFE,28.2,8.4,uE.1
0.28313,18,0.27682,-0.00112,8.163,0.3055,-488,0.29988,0.14478,-3.317,73.8,30,2023-11-29T19:30:28Z,2,scs-bgx-868,AFE,27.4,8.5,uE.1
0.28338,19.3,0.27675,-0.00075,9.293,0.3055,-484.4,0.30013,0.14628,-3.918,73.6,30,2023-11-29T19:30:38Z,2,scs-bgx-868,AFE,28.6,8.4,uE.1
0.28344,20,0.27669,-0.00057,9.717,0.30513,-486.2,0.30007,0.14553,-4.663,73.7,30,2023-11-29T19:30:48Z,2,scs-bgx-868,AFE,28.7,7.2,uE.1
0.2835,19.8,0.27675,-0.00062,9.717,0.30532,-486.2,0.30007,0.14551,-4.207,73.9,29.9,2023-11-29T19:30:58Z,2,scs-bgx-868,AFE,28.3,7.8,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30588,-486.2,0.29994,0.14553,-2.548,73.9,30,2023-11-29T19:31:08Z,2,scs-bgx-868,AFE,27.9,9,uE.1
0.28275,17.5,0.27669,-0.00126,7.279,0.306,-485,0.3,0.14603,-2.404,73.9,30,2023-11-29T19:31:18Z,2,scs-bgx-868,AFE,27.2,9.2,uE.1
0.28257,16.9,0.27669,-0.00145,6.643,0.30625,-485.3,0.29994,0.14591,-1.659,73.9,30,2023-11-29T19:31:28Z,2,scs-bgx-868,AFE,26,9.7,uE.1
0.28238,16.2,0.27669,-0.00163,5.972,0.3065,-483.8,0.3,0.14653,-1.202,73.8,30,2023-11-29T19:31:38Z,2,scs-bgx-868,AFE,25.4,9.8,uE.1
0.28244,16.4,0.27669,-0.00157,6.184,0.30619,-483.6,0.30007,0.14659,-2.115,73.8,30,2023-11-29T19:31:48Z,2,scs-bgx-868,AFE,26.1,10.1,uE.1
0.28269,17.3,0.27669,-0.00132,7.067,0.30582,-486.3,0.29994,0.14547,-2.692,73.8,30,2023-11-29T19:31:58Z,2,scs-bgx-868,AFE,26.7,6.5,uE.1
0.28313,18.4,0.27675,-0.00103,8.41,0.30538,-486,0.3,0.14562,-3.894,73.7,30.1,2023-11-29T19:32:08Z,2,scs-bgx-868,AFE,27.2,6.7,uE.1
0.28325,18.9,0.27675,-0.00088,8.834,0.30563,-485,0.30007,0.14603,-3.462,73.7,30,2023-11-29T19:32:18Z,2,scs-bgx-868,AFE,28.1,6.9,uE.1
0.28282,17.3,0.27675,-0.00132,7.314,0.30613,-483.8,0.30007,0.14653,-2.26,73.7,30,2023-11-29T19:32:28Z,2,scs-bgx-868,AFE,27,7.5,uE.1
0.28294,17.8,0.27675,-0.00119,7.739,0.30569,-485.7,0.3,0.14572,-3.149,73.7,30,2023-11-29T19:32:38Z,2,scs-bgx-868,AFE,27.7,6.2,uE.1
0.28313,18.4,0.27675,-0.00103,8.41,0.30563,-485.4,0.3,0.14587,-3.293,73.6,30.1,2023-11-29T19:32:48Z,2,scs-bgx-868,AFE,27.2,5.8,uE.1
0.28319,18.7,0.27675,-0.00094,8.622,0.30538,-485.6,0.30007,0.14578,-4.062,73.8,30,2023-11-29T19:32:58Z,2,scs-bgx-868,AFE,27.4,5.8,uE.1
0.28357,20,0.27675,-0.00056,9.965,0.30507,-489.5,0.29988,0.14414,-4.351,74,29.9,2023-11-29T19:33:08Z,2,scs-bgx-868,AFE,27.5,5.2,uE.1
0.28357,19.6,0.27682,-0.00068,9.717,0.30532,-487.5,0.29994,0.14497,-3.894,74,30,2023-11-29T19:33:18Z,2,scs-bgx-868,AFE,28.2,5.6,uE.1
0.28275,17.1,0.27675,-0.00137,7.067,0.30575,-490.6,0.29969,0.1437,-2.26,73.8,29.9,2023-11-29T19:33:28Z,2,scs-bgx-868,AFE,26.5,7,uE.1
0.28269,17.3,0.27669,-0.00132,7.067,0.30582,-486.3,0.29994,0.14547,-2.692,73.9,30,2023-11-29T19:33:38Z,2,scs-bgx-868,AFE,26.7,6.2,uE.1
0.28282,18.2,0.27663,-0.00108,7.739,0.30588,-486.7,0.29994,0.14532,-2.548,73.8,29.9,2023-11-29T19:33:48Z,2,scs-bgx-868,AFE,27.6,6.1,uE.1
0.28313,18.9,0.27669,-0.00088,8.622,0.3055,-486.7,0.3,0.14532,-3.606,74,29.9,2023-11-29T19:33:58Z,2,scs-bgx-868,AFE,26.8,5.9,uE.1
0.28313,18.9,0.27669,-0.00088,8.622,0.30563,-486.4,0.3,0.14545,-3.293,74.1,29.9,2023-11-29T19:34:08Z,2,scs-bgx-868,AFE,27,5.6,uE.1
0.28294,18.2,0.27669,-0.00107,7.951,0.30544,-488.6,0.29988,0.14451,-3.462,74.1,29.9,2023-11-29T19:34:18Z,2,scs-bgx-868,AFE,27.4,6.3,uE.1
0.28294,18.2,0.27669,-0.00107,7.951,0.30575,-486.1,0.3,0.14557,-3.005,74,29.9,2023-11-29T19:34:28Z,2,scs-bgx-868,AFE,27.4,5.8,uE.1
0.283,18.9,0.27663,-0.00089,8.375,0.30519,-490.1,0.29982,0.14389,-3.918,74.1,29.9,2023-11-29T19:34:38Z,2,scs-bgx-868,AFE,26.7,6.1,uE.1
0.283,18.4,0.27669,-0.00101,8.163,0.30563,-489.1,0.29982,0.14432,-2.861,74,29.9,2023-11-29T19:34:48Z,2,scs-bgx-868,AFE,26.3,6.4,uE.1
0.28263,17.1,0.27669,-0.00138,6.855,0.306,-487.3,0.29988,0.14507,-2.115,73.9,29.9,2023-11-29T19:34:58Z,2,scs-bgx-868,AFE,26.3,7.6,uE.1
0.28257,16.9,0.27669,-0.00144,6.643,0.30594,-486.5,0.29994,0.14539,-2.404,74,29.9,2023-11-29T19:35:08Z,2,scs-bgx-868,AFE,25.6,6.8,uE.1
0.28263,17.1,0.27669,-0.00138,6.855,0.30569,-487.5,0.29988,0.14497,-2.861,74,30,2023-11-29T19:35:18Z,2,scs-bgx-868,AFE,26.2,6.3,uE.1
0.28288,18.4,0.27663,-0.00101,7.951,0.30575,-487.9,0.29988,0.14482,-2.716,74.1,29.9,2023-11-29T19:35:28Z,2,scs-bgx-868,AFE,26.8,6.4,uE.1
0.28257,16.9,0.27669,-0.00144,6.643,0.30613,-486.1,0.29994,0.14557,-1.947,74.1,29.9,2023-11-29T19:35:38Z,2,scs-bgx-868,AFE,25.2,10.4,uE.1
0.28282,17.8,0.27669,-0.00119,7.527,0.30588,-485.8,0.3,0.1457,-2.692,74.1,29.9,2023-11-29T19:35:48Z,2,scs-bgx-868,AFE,26.7,9.6,uE.1
