pm4cnc,pm4cnt,dt_time,pm25raw,pm2.5cnc,temp,rh,o3op1,o3op2,no2op1,no2op2,pm10cnc,PM10,pres,altd,pm1cnc,pm0.3cnt,pm0.5cnt,pm1cnt,pm2.5cnt,pm5cnt,pm10cnt,lat,lon,no,nox,nh3,co,co2,benzene,deviceid
0,0,2023-11-29 02:57:00,2,2,28.7,82.4,0,0,0,0,2,0,1002,299,2,0,21,25,25,0,25,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 02:58:00,2,2,28.7,82.6,0,0,0,0,2,0,1002,300,2,0,16,19,19,0,19,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 02:59:00,2,2,28.7,83.1,0,0,0,0,2,0,1002,300,2,0,15,18,18,0,18,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:00:00,2,2,28.7,83.2,0,0,0,0,2,0,1002,299,2,0,16,19,19,0,19,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:01:00,1,1,28.7,82.9,0,0,0,0,1,0,1002,299,1,0,14,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:02:00,1,1,28.6,83.5,0,0,0,0,1,0,1002,295,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:03:00,1,1,28.6,83.2,0,0,0,0,1,0,1002,299,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:04:00,1,1,28.6,84.0,0,0,0,0,1,0,1002,298,1,0,11,12,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:05:00,1,1,28.6,83.9,0,0,0,0,1,0,1002,298,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:06:00,1,1,28.6,83.4,0,0,0,0,1,0,1002,297,1,0,14,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:07:00,1,1,28.7,84.2,0,0,0,0,1,0,1002,297,1,0,12,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:08:00,1,1,28.7,83.3,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:09:00,1,1,28.7,83.2,0,0,0,0,1,0,1002,295,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:10:00,1,1,28.7,83.1,0,0,0,0,1,0,1002,295,1,0,10,12,12,0,12,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:11:00,1,1,28.7,83.5,0,0,0,0,1,0,1002,297,1,0,9,11,11,0,11,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:12:00,1,1,28.7,82.9,0,0,0,0,1,0,1002,297,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:13:00,1,1,28.7,82.2,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:14:00,1,1,28.7,83.3,0,0,0,0,1,0,1002,296,1,0,10,12,12,0,12,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:15:00,1,1,28.7,83.0,0,0,0,0,1,0,1002,297,1,0,9,10,10,0,10,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:16:00,1,1,28.7,82.8,0,0,0,0,1,0,1002,299,1,0,9,11,11,0,11,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:17:00,1,1,28.7,83.8,0,0,0,0,1,0,1002,296,1,0,13,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:18:00,1,1,28.7,83.2,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:19:00,1,1,28.7,82.5,0,0,0,0,1,0,1002,297,1,0,9,11,11,0,11,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:20:00,1,1,28.7,83.1,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:21:00,1,1,28.7,83.3,0,0,0,0,1,0,1002,298,1,0,7,8,8,0,8,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:22:00,1,1,28.7,82.7,0,0,0,0,1,0,1002,296,1,0,15,18,18,0,18,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:23:00,1,1,28.7,83.3,0,0,0,0,1,0,1002,297,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:24:00,1,1,28.7,82.3,0,0,0,0,1,0,1002,298,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:25:00,1,1,28.7,83.1,0,0,0,0,1,0,1002,297,1,0,10,11,11,0,11,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:26:00,1,1,28.7,83.1,0,0,0,0,1,0,1002,296,1,0,10,12,12,0,12,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:27:00,1,1,28.7,82.7,0,0,0,0,2,0,1002,298,1,0,15,18,18,0,18,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:38:00,1,1,28.7,83.6,0,0,0,0,1,0,1002,299,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:39:00,1,1,28.7,82.9,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:40:00,1,1,28.7,82.7,0,0,0,0,1,0,1002,294,1,0,13,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:41:00,1,1,28.7,83.2,0,0,0,0,1,0,1002,293,1,0,13,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:42:00,1,1,28.7,83.4,0,0,0,0,1,0,1002,293,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:43:00,2,2,28.6,83.3,0,0,0,0,2,0,1002,292,1,0,16,19,19,0,19,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:44:00,1,1,28.7,82.5,0,0,0,0,1,0,1002,294,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:45:00,1,1,28.7,82.9,0,0,0,0,1,0,1002,295,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:46:00,1,1,28.7,83.3,0,0,0,0,1,0,1002,296,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:47:00,1,1,28.7,83.5,0,0,0,0,1,0,1002,295,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:48:00,1,1,28.7,82.8,0,0,0,0,1,0,1002,293,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:49:00,1,1,28.7,83.2,0,0,0,0,2,0,1002,293,1,0,14,17,17,0,17,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:50:00,1,1,28.7,84.0,0,0,0,0,1,0,1002,295,1,0,11,13,13,0,13,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:51:00,1,1,28.7,83.8,0,0,0,0,1,0,1002,295,1,0,13,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:52:00,2,2,28.7,82.9,0,0,0,0,2,0,1002,293,2,0,16,18,18,0,18,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:53:00,2,2,28.7,83.7,0,0,0,0,2,0,1002,294,1,0,12,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:54:00,1,1,28.6,83.8,0,0,0,0,2,0,1002,294,1,0,14,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:55:00,2,2,28.6,83.4,0,0,0,0,2,0,1002,296,2,0,13,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:56:00,2,2,28.6,83.5,0,0,0,0,2,0,1002,295,2,0,15,17,18,0,18,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:57:00,1,1,28.6,82.8,0,0,0,0,1,0,1002,294,1,0,12,14,14,0,14,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:58:00,1,1,28.6,83.5,0,0,0,0,1,0,1002,292,1,0,10,12,12,0,12,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 03:59:00,1,1,28.6,83.7,0,0,0,0,1,0,1002,294,1,0,13,15,15,0,15,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:00:00,2,2,28.6,83.5,0,0,0,0,2,0,1002,293,2,0,14,17,17,0,17,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:01:00,2,2,28.6,84.2,0,0,0,0,2,0,1002,294,2,0,14,17,17,0,17,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:02:00,2,2,28.6,84.1,0,0,0,0,2,0,1002,293,2,0,15,17,17,0,17,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:03:00,2,2,28.6,83.4,0,0,0,0,2,0,1002,292,2,0,17,20,20,0,20,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:04:00,2,2,28.5,84.1,0,0,0,0,2,0,1002,293,2,0,20,23,23,0,23,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:05:00,2,2,28.5,84.9,0,0,0,0,2,0,1002,292,1,0,13,16,16,0,16,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:06:00,2,2,28.5,84.4,0,0,0,0,2,0,1002,292,2,0,17,20,20,0,20,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:07:00,2,2,28.5,84.1,0,0,0,0,2,0,1002,291,2,0,14,16,17,0,17,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:08:00,2,2,28.4,85.6,0,0,0,0,2,0,1002,293,2,0,16,19,19,0,19,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:09:00,2,2,28.5,84.6,0,0,0,0,2,0,1002,291,2,0,18,21,21,0,21,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:10:00,2,2,28.5,84.4,0,0,0,0,2,0,1002,292,2,0,20,23,23,0,23,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:11:00,2,2,28.6,85.2,0,0,0,0,2,0,1002,291,2,0,18,20,21,0,21,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:12:00,2,2,28.5,84.5,0,0,0,0,2,0,1002,292,2,0,18,22,22,0,22,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:13:00,3,3,28.5,84.7,0,0,0,0,3,0,1002,292,2,0,19,22,22,0,22,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:14:00,2,2,28.5,84.5,0,0,0,0,2,0,1002,292,2,0,20,23,23,0,23,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:15:00,2,2,28.5,84.8,0,0,0,0,2,0,1002,293,2,0,20,23,23,0,23,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:16:00,2,2,28.5,85.2,0,0,0,0,2,0,1002,293,2,0,19,22,22,0,22,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:17:00,2,2,28.5,84.6,0,0,0,0,2,0,1002,293,2,0,19,22,22,0,22,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:18:00,2,2,28.5,85.1,0,0,0,0,2,0,1002,293,2,0,19,22,23,0,23,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:19:00,2,2,28.5,84.3,0,0,0,0,2,0,1002,294,2,0,21,24,25,0,25,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:20:00,3,3,28.5,84.0,0,0,0,0,3,0,1002,294,3,0,25,29,30,0,30,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:21:00,3,3,28.5,85.4,0,0,0,0,3,0,1002,293,3,0,25,29,29,0,29,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:22:00,3,3,28.5,85.0,0,0,0,0,3,0,1002,294,3,0,22,25,25,0,25,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:23:00,3,3,28.4,85.6,0,0,0,0,3,0,1002,292,3,0,22,25,25,0,25,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:24:00,3,3,28.4,84.7,0,0,0,0,3,0,1002,293,3,0,26,30,30,0,30,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:25:00,3,3,28.4,85.3,0,0,0,0,3,0,1002,292,3,0,29,34,34,0,34,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:26:00,4,4,28.4,85.1,0,0,0,0,4,0,1002,292,3,0,27,31,31,0,31,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:27:00,3,3,28.4,85.6,0,0,0,0,4,0,1002,291,3,0,28,33,33,0,33,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:28:00,4,4,28.4,85.0,0,0,0,0,4,0,1002,292,4,0,31,37,37,0,37,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:29:00,4,4,28.4,85.6,0,0,0,0,4,0,1002,291,3,0,26,31,31,0,31,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:30:00,3,3,28.4,85.3,0,0,0,0,3,0,1002,294,3,0,24,28,28,0,28,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:31:00,3,3,28.3,86.1,0,0,0,0,3,0,1002,295,3,0,27,32,32,0,32,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:32:00,4,4,28.4,85.5,0,0,0,0,4,0,1002,296,3,0,26,31,31,0,31,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:33:00,4,4,28.4,86.4,0,0,0,0,4,0,1002,293,3,0,29,34,34,0,34,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:34:00,3,3,28.4,86.2,0,0,0,0,3,0,1002,295,3,0,25,29,29,0,29,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:35:00,4,4,28.4,86.1,0,0,0,0,4,0,1002,295,4,0,34,40,40,0,40,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:36:00,5,5,28.4,85.4,0,0,0,0,5,0,1002,294,5,0,36,42,42,0,42,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:37:00,6,6,28.4,85.7,0,0,0,0,6,0,1002,294,5,0,45,52,52,0,52,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:38:00,6,6,28.3,86.2,0,0,0,0,6,0,1002,294,5,0,43,50,50,0,50,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:39:00,7,7,28.2,86.3,0,0,0,0,7,0,1002,293,6,0,52,60,61,0,61,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:40:00,8,8,28.2,86.5,0,0,0,0,8,0,1002,296,8,0,56,65,65,0,65,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:41:00,10,10,28.3,87.3,0,0,0,0,10,0,1002,294,10,0,74,85,86,0,86,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:42:00,10,10,28.3,86.1,0,0,0,0,10,0,1002,296,9,0,69,81,81,0,81,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:43:00,10,10,28.2,86.0,0,0,0,0,10,0,1002,295,9,0,69,80,80,0,80,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:44:00,9,9,28.2,86.7,0,0,0,0,9,0,1002,298,9,0,62,72,72,0,72,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:45:00,9,9,28.2,86.8,0,0,0,0,9,0,1002,298,8,0,63,74,74,0,74,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:46:00,10,10,28.2,86.6,0,0,0,0,10,0,1002,301,10,0,69,80,80,0,80,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:47:00,10,10,28.1,87.1,0,0,0,0,10,0,1002,302,9,0,70,82,82,0,82,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:48:00,10,10,28.1,87.3,0,0,0,0,10,0,1002,299,9,0,65,75,75,0,75,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:49:00,9,9,28.2,86.4,0,0,0,0,9,0,1002,301,9,0,66,76,76,0,76,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:50:00,10,10,28.2,87.0,0,0,0,0,10,0,1002,300,9,0,72,83,84,0,84,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:51:00,11,11,28.2,86.3,0,0,0,0,11,0,1002,303,11,0,80,92,92,0,92,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:52:00,10,10,28.1,86.4,0,0,0,0,10,0,1002,301,9,0,67,78,78,0,78,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:53:00,10,10,28.1,87.4,0,0,0,0,10,0,1002,303,9,0,72,84,84,0,84,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:54:00,9,9,28.1,86.8,0,0,0,0,10,0,1002,302,9,0,69,80,80,0,81,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:55:00,10,10,28.1,87.6,0,0,0,0,10,0,1002,302,9,0,70,81,82,0,82,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:56:00,11,11,28.1,86.9,0,0,0,0,11,0,1002,301,10,0,76,87,88,0,88,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:57:00,11,11,28.1,86.8,0,0,0,0,11,0,1002,303,10,0,74,85,85,0,86,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:58:00,9,9,28.0,87.3,0,0,0,0,9,0,1002,302,9,0,62,72,72,0,72,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 04:59:00,9,9,28.1,86.9,0,0,0,0,9,0,1002,304,9,0,67,78,78,0,78,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:00:00,9,9,28.1,88.0,0,0,0,0,9,0,1002,304,9,0,61,71,71,0,71,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:01:00,10,10,28.1,87.5,0,0,0,0,10,0,1002,303,9,0,73,85,85,0,85,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:02:00,10,10,28.1,86.8,0,0,0,0,10,0,1002,303,9,0,67,78,78,0,78,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:03:00,10,10,28.1,87.1,0,0,0,0,10,0,1002,305,9,0,71,83,83,0,83,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:04:00,10,10,28.1,86.6,0,0,0,0,10,0,1002,303,9,0,68,78,79,0,79,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:05:00,10,10,28.0,86.7,0,0,0,0,10,0,1002,305,9,0,73,85,85,0,85,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:06:00,10,10,28.0,87.7,0,0,0,0,10,0,1002,304,10,0,72,84,84,0,84,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:07:00,11,11,27.9,87.2,0,0,0,0,11,0,1002,304,10,0,78,90,90,0,90,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:17:00,8,8,27.8,88.0,0,0,0,0,8,0,1002,308,8,0,63,73,73,0,73,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:18:00,8,8,27.8,87.8,0,0,0,0,8,0,1002,307,8,0,61,71,71,0,71,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:19:00,9,9,27.8,88.4,0,0,0,0,9,0,1002,307,8,0,64,75,75,0,75,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:20:00,9,9,27.7,87.5,0,0,0,0,9,0,1002,308,8,0,59,69,69,0,69,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:21:00,8,8,27.7,87.9,0,0,0,0,8,0,1001,309,8,0,59,68,68,0,68,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:22:00,9,9,27.7,87.4,0,0,0,0,9,0,1001,308,8,0,64,74,74,0,75,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:23:00,9,9,27.7,88.1,0,0,0,0,9,0,1001,310,8,0,62,72,72,0,72,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:24:00,9,9,27.6,87.6,0,0,0,0,9,0,1001,311,8,0,58,67,67,0,68,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:25:00,9,9,27.6,88.5,0,0,0,0,9,0,1001,311,8,0,65,75,76,0,76,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:26:00,8,8,27.6,87.9,0,0,0,0,9,0,1001,313,8,0,57,66,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:27:00,8,8,27.6,88.1,0,0,0,0,8,0,1001,313,8,0,60,70,70,0,70,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:28:00,9,9,27.6,89.0,0,0,0,0,9,0,1001,312,8,0,58,67,68,0,68,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:29:00,7,7,27.6,88.3,0,0,0,0,7,0,1001,312,7,0,51,59,60,0,60,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:30:00,8,8,27.6,88.9,0,0,0,0,8,0,1001,313,8,0,60,69,70,0,70,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:31:00,7,7,27.6,88.3,0,0,0,0,7,0,1001,312,7,0,51,60,60,0,60,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:32:00,9,9,27.6,88.3,0,0,0,0,9,0,1001,311,8,0,58,67,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:33:00,8,8,27.6,88.4,0,0,0,0,8,0,1001,314,7,0,56,65,65,0,65,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:34:00,8,8,27.6,87.9,0,0,0,0,9,0,1001,316,8,0,58,68,68,0,68,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:35:00,8,8,27.5,88.9,0,0,0,0,9,0,1001,315,8,0,57,67,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:36:00,7,7,27.4,89.6,0,0,0,0,7,0,1001,316,7,0,49,57,58,0,58,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:37:00,8,8,27.5,88.9,0,0,0,0,8,0,1001,316,8,0,60,70,71,0,71,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:38:00,9,9,27.5,89.9,0,0,0,0,9,0,1001,316,8,0,60,70,70,0,70,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:39:00,9,9,27.4,89.7,0,0,0,0,9,0,1001,320,8,0,60,69,69,0,69,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:40:00,9,9,27.4,89.8,0,0,0,0,9,0,1001,320,9,0,64,74,74,0,74,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:41:00,9,9,27.5,90.7,0,0,0,0,9,0,1001,319,9,0,62,72,72,0,72,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:42:00,9,9,27.5,89.0,0,0,0,0,9,0,1001,322,8,0,57,67,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:43:00,9,9,27.4,89.6,0,0,0,0,9,0,1001,320,8,0,64,74,74,0,75,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:44:00,8,8,27.4,89.9,0,0,0,0,8,0,1001,322,8,0,59,68,69,0,69,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:45:00,9,9,27.4,89.7,0,0,0,0,9,0,1001,320,8,0,65,75,75,0,75,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:46:00,9,9,27.3,89.0,0,0,0,0,9,0,1001,322,8,0,59,68,68,0,69,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:47:00,9,9,27.4,90.0,0,0,0,0,9,0,1001,319,8,0,63,73,73,0,73,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:48:00,8,8,27.4,89.4,0,0,0,0,8,0,1001,322,7,0,57,66,66,0,66,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:49:00,9,9,27.4,89.6,0,0,0,0,9,0,1001,322,8,0,63,74,74,0,74,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:50:00,8,8,27.4,89.3,0,0,0,0,8,0,1001,323,8,0,57,67,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:51:00,8,8,27.4,89.5,0,0,0,0,8,0,1001,325,7,0,55,64,64,0,64,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:52:00,8,8,27.4,88.7,0,0,0,0,8,0,1001,322,8,0,57,66,66,0,66,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:53:00,8,8,27.4,89.7,0,0,0,0,9,0,1001,324,8,0,57,67,67,0,67,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:54:00,9,9,27.4,89.5,0,0,0,0,10,0,1001,323,9,0,68,80,80,0,80,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:55:00,8,8,27.4,89.0,0,0,0,0,8,0,1001,325,7,0,54,63,63,0,63,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:56:00,10,10,27.4,89.0,0,0,0,0,10,0,1001,323,9,0,66,76,76,0,76,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:57:00,9,9,27.4,89.5,0,0,0,0,9,0,1001,325,8,0,60,70,70,0,70,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:58:00,8,8,27.5,89.2,0,0,0,0,9,0,1001,326,8,0,62,72,72,0,72,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 05:59:00,9,9,27.5,88.7,0,0,0,0,9,0,1001,325,8,0,63,73,73,0,73,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 06:00:00,11,11,27.4,89.2,0,0,0,0,12,0,1001,324,11,0,79,92,93,0,93,0,0,0,0,0,0,0,0,3083988F1432
0,0,2023-11-29 06:01:00,10,10,27.4,88.6,0,0,0,0,10,0,1001,325,9,0,67,78,78,0,78,0,0,0,0,0,0,0,0,3083988F1432
